Unit weight [kN/m3],Effective cohesion [kPa],Effective friction angle [°],Saturated permeability [m/s],Soil Type [-],Slope angle [°],Slope length [m],Total length [m],Slope height [m],Total height Upstream [m],Total height Downstream [m],Soil depth upstream [m],Soil depth downstream [m],Bedrock depth upstream [m],Bedrock depth downstream [m],Initial piezometric surface depth - upstream [m],Initial piezometric surface depth - downstream [m],Return period of precipitation [years],Accumulated precipitation [mm],Precipitation duration [hrs],Factor of safety [-],Depth of slip surface [m],Final Piezometric surface depth - upstream [m],Final Piezometric surface depth - downstream [m]
15.0000000000,20.0000000000,0.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,65.0000000000,41.9100000000,55.0000000000,31.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,232.1600000000,15.0000000000,0.3470000000,34.0000000000,9.8500000000,0.0000000000
15.0000000000,20.0000000000,5.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,65.0000000000,41.9100000000,55.0000000000,31.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,232.1600000000,15.0000000000,0.5060000000,31.0000000000,9.8500000000,0.0000000000
15.0000000000,20.0000000000,10.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,65.0000000000,41.9100000000,55.0000000000,31.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,232.1600000000,15.0000000000,0.6630000000,25.0000000000,9.8500000000,0.0000000000
15.0000000000,20.0000000000,15.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,65.0000000000,41.9100000000,55.0000000000,31.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,232.1600000000,15.0000000000,0.8150000000,22.0000000000,9.8500000000,0.0000000000
15.0000000000,20.0000000000,20.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,65.0000000000,41.9100000000,55.0000000000,31.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,232.1600000000,15.0000000000,0.9700000000,21.0000000000,9.8500000000,0.0000000000
15.0000000000,20.0000000000,30.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,65.0000000000,41.9100000000,55.0000000000,31.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,232.1600000000,15.0000000000,1.3010000000,19.0000000000,9.8500000000,0.0000000000
15.0000000000,20.0000000000,35.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,65.0000000000,41.9100000000,55.0000000000,31.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,232.1600000000,15.0000000000,1.4850000000,17.0000000000,9.8500000000,0.0000000000
15.0000000000,20.0000000000,40.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,65.0000000000,41.9100000000,55.0000000000,31.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,232.1600000000,15.0000000000,1.6910000000,17.0000000000,9.8500000000,0.0000000000
15.0000000000,20.0000000000,45.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,65.0000000000,41.9100000000,55.0000000000,31.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,232.1600000000,15.0000000000,1.9280000000,17.0000000000,9.8500000000,0.0000000000
15.0000000000,20.0000000000,50.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,65.0000000000,41.9100000000,55.0000000000,31.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,232.1600000000,15.0000000000,2.2120000000,17.0000000000,9.8500000000,0.0000000000
9.0000000000,20.0000000000,25.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,65.0000000000,41.9100000000,55.0000000000,31.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,232.1600000000,15.0000000000,0.6790000000,34.0000000000,9.8500000000,0.0000000000
11.0000000000,20.0000000000,25.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,65.0000000000,41.9100000000,55.0000000000,31.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,232.1600000000,15.0000000000,0.9010000000,34.0000000000,9.8500000000,0.0000000000
13.0000000000,20.0000000000,25.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,65.0000000000,41.9100000000,55.0000000000,31.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,232.1600000000,15.0000000000,1.0600000000,26.0000000000,9.8500000000,0.0000000000
17.0000000000,20.0000000000,25.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,65.0000000000,41.9100000000,55.0000000000,31.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,232.1600000000,15.0000000000,1.1630000000,17.0000000000,9.8500000000,0.0000000000
19.0000000000,20.0000000000,25.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,65.0000000000,41.9100000000,55.0000000000,31.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,232.1600000000,15.0000000000,1.1800000000,17.0000000000,9.8500000000,0.0000000000
21.0000000000,20.0000000000,25.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,65.0000000000,41.9100000000,55.0000000000,31.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,232.1600000000,15.0000000000,1.1900000000,15.0000000000,9.8500000000,0.0000000000
15.0000000000,0.0000000000,25.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,65.0000000000,41.9100000000,55.0000000000,31.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,371.4500000000,30.0000000000,0.6390000000,13.0000000000,9.7990000000,0.0000000000
15.0000000000,5.0000000000,25.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,65.0000000000,41.9100000000,55.0000000000,31.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,371.4500000000,30.0000000000,0.7850000000,15.0000000000,9.7990000000,0.0000000000
15.0000000000,10.0000000000,25.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,65.0000000000,41.9100000000,55.0000000000,31.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,371.4500000000,30.0000000000,0.9080000000,17.0000000000,9.7990000000,0.0000000000
15.0000000000,15.0000000000,25.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,65.0000000000,41.9100000000,55.0000000000,31.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,371.4500000000,30.0000000000,1.0200000000,19.0000000000,9.7990000000,0.0000000000
15.0000000000,20.0000000000,25.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,65.0000000000,41.9100000000,55.0000000000,31.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,371.4500000000,30.0000000000,1.1220000000,19.0000000000,9.7990000000,0.0000000000
15.0000000000,25.0000000000,25.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,65.0000000000,41.9100000000,55.0000000000,31.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,371.4500000000,30.0000000000,1.2240000000,19.0000000000,9.7990000000,0.0000000000
15.0000000000,30.0000000000,25.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,65.0000000000,41.9100000000,55.0000000000,31.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,371.4500000000,30.0000000000,1.3220000000,22.0000000000,9.7990000000,0.0000000000
15.0000000000,35.0000000000,25.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,65.0000000000,41.9100000000,55.0000000000,31.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,371.4500000000,30.0000000000,1.4160000000,22.0000000000,9.7990000000,0.0000000000
15.0000000000,40.0000000000,25.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,65.0000000000,41.9100000000,55.0000000000,31.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,371.4500000000,30.0000000000,1.5120000000,22.0000000000,9.7990000000,0.0000000000
15.0000000000,20.0000000000,0.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,65.0000000000,41.9100000000,55.0000000000,31.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,371.4500000000,30.0000000000,0.3470000000,34.0000000000,9.7990000000,0.0000000000
15.0000000000,20.0000000000,5.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,65.0000000000,41.9100000000,55.0000000000,31.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,371.4500000000,30.0000000000,0.5050000000,31.0000000000,9.7990000000,0.0000000000
15.0000000000,20.0000000000,10.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,65.0000000000,41.9100000000,55.0000000000,31.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,371.4500000000,30.0000000000,0.6610000000,25.0000000000,9.7990000000,0.0000000000
15.0000000000,20.0000000000,15.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,65.0000000000,41.9100000000,55.0000000000,31.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,371.4500000000,30.0000000000,0.8120000000,22.0000000000,9.7990000000,0.0000000000
15.0000000000,20.0000000000,20.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,65.0000000000,41.9100000000,55.0000000000,31.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,371.4500000000,30.0000000000,0.9650000000,21.0000000000,9.7990000000,0.0000000000
15.0000000000,20.0000000000,30.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,65.0000000000,41.9100000000,55.0000000000,31.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,371.4500000000,30.0000000000,1.2930000000,19.0000000000,9.7990000000,0.0000000000
15.0000000000,20.0000000000,35.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,65.0000000000,41.9100000000,55.0000000000,31.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,371.4500000000,30.0000000000,1.4740000000,17.0000000000,9.7990000000,0.0000000000
15.0000000000,20.0000000000,40.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,65.0000000000,41.9100000000,55.0000000000,31.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,371.4500000000,30.0000000000,1.6780000000,17.0000000000,9.7990000000,0.0000000000
15.0000000000,20.0000000000,45.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,65.0000000000,41.9100000000,55.0000000000,31.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,371.4500000000,30.0000000000,1.9140000000,17.0000000000,9.7990000000,0.0000000000
15.0000000000,20.0000000000,50.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,65.0000000000,41.9100000000,55.0000000000,31.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,371.4500000000,30.0000000000,2.1940000000,17.0000000000,9.7990000000,0.0000000000
9.0000000000,20.0000000000,25.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,65.0000000000,41.9100000000,55.0000000000,31.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,371.4500000000,30.0000000000,0.6740000000,34.0000000000,9.7990000000,0.0000000000
11.0000000000,20.0000000000,25.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,65.0000000000,41.9100000000,55.0000000000,31.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,371.4500000000,30.0000000000,0.8960000000,34.0000000000,9.7990000000,0.0000000000
13.0000000000,20.0000000000,25.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,65.0000000000,41.9100000000,55.0000000000,31.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,371.4500000000,30.0000000000,1.0540000000,26.0000000000,9.7990000000,0.0000000000
17.0000000000,20.0000000000,25.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,65.0000000000,41.9100000000,55.0000000000,31.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,371.4500000000,30.0000000000,1.1570000000,17.0000000000,9.7990000000,0.0000000000
19.0000000000,20.0000000000,25.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,65.0000000000,41.9100000000,55.0000000000,31.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,371.4500000000,30.0000000000,1.1740000000,17.0000000000,9.7990000000,0.0000000000
21.0000000000,20.0000000000,25.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,65.0000000000,41.9100000000,55.0000000000,31.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,371.4500000000,30.0000000000,1.1840000000,15.0000000000,9.7990000000,0.0000000000
15.0000000000,0.0000000000,25.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,55.0000000000,31.9100000000,45.0000000000,21.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,-1.0000000000,0.0000000000,-1.0000000000,0.7010000000,11.0000000000,9.8826000000,0.0000000000
15.0000000000,5.0000000000,25.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,55.0000000000,31.9100000000,45.0000000000,21.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,-1.0000000000,0.0000000000,-1.0000000000,0.8630000000,14.0000000000,9.8826000000,0.0000000000
15.0000000000,10.0000000000,25.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,55.0000000000,31.9100000000,45.0000000000,21.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,-1.0000000000,0.0000000000,-1.0000000000,0.9970000000,17.0000000000,9.8826000000,0.0000000000
15.0000000000,15.0000000000,25.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,55.0000000000,31.9100000000,45.0000000000,21.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,-1.0000000000,0.0000000000,-1.0000000000,1.1120000000,23.0000000000,9.8826000000,0.0000000000
15.0000000000,20.0000000000,25.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,55.0000000000,31.9100000000,45.0000000000,21.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,-1.0000000000,0.0000000000,-1.0000000000,1.2200000000,25.0000000000,9.8826000000,0.0000000000
15.0000000000,25.0000000000,25.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,55.0000000000,31.9100000000,45.0000000000,21.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,-1.0000000000,0.0000000000,-1.0000000000,1.3280000000,24.0000000000,9.8826000000,0.0000000000
15.0000000000,30.0000000000,25.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,55.0000000000,31.9100000000,45.0000000000,21.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,-1.0000000000,0.0000000000,-1.0000000000,1.4360000000,23.0000000000,9.8826000000,0.0000000000
15.0000000000,35.0000000000,25.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,55.0000000000,31.9100000000,45.0000000000,21.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,-1.0000000000,0.0000000000,-1.0000000000,1.5440000000,25.0000000000,9.8826000000,0.0000000000
15.0000000000,40.0000000000,25.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,55.0000000000,31.9100000000,45.0000000000,21.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,-1.0000000000,0.0000000000,-1.0000000000,1.6500000000,30.0000000000,9.8826000000,0.0000000000
15.0000000000,20.0000000000,0.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,55.0000000000,31.9100000000,45.0000000000,21.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,-1.0000000000,0.0000000000,-1.0000000000,0.3800000000,43.0000000000,9.8826000000,0.0000000000
15.0000000000,20.0000000000,5.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,55.0000000000,31.9100000000,45.0000000000,21.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,-1.0000000000,0.0000000000,-1.0000000000,0.5430000000,33.0000000000,9.8826000000,0.0000000000
15.0000000000,20.0000000000,10.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,55.0000000000,31.9100000000,45.0000000000,21.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,-1.0000000000,0.0000000000,-1.0000000000,0.7150000000,33.0000000000,9.8826000000,0.0000000000
15.0000000000,20.0000000000,15.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,55.0000000000,31.9100000000,45.0000000000,21.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,-1.0000000000,0.0000000000,-1.0000000000,0.8850000000,25.0000000000,9.8826000000,0.0000000000
15.0000000000,20.0000000000,20.0000000000,0.0010000000,1.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,55.0000000000,31.9100000000,45.0000000000,21.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,-1.0000000000,0.0000000000,-1.0000000000,1.0470000000,25.0000000000,9.8826000000,0.0000000000
